threshold,space_id,source_similarity_cluster_id,source_similarity_cluster_size,source_similarity_cluster_weight,source_shingles,similarity_eligible,source_similarity_basis
0.9,ajmalllllllll/loksewaai-pal-your-study-buddy-assistant,unique:ajmalllllllll/loksewaai-pal-your-study-buddy-assistant,1,1.0,3164,True,token_jaccard_single_linkage
0.9,Akash035/my_study_assistant,unique:Akash035/my_study_assistant,1,1.0,173,True,token_jaccard_single_linkage
0.9,akhileshjethi/Study-assistant-ai,unique:akhileshjethi/Study-assistant-ai,1,1.0,194,True,token_jaccard_single_linkage
0.9,Aleesha29/socratic_tutor,unique:Aleesha29/socratic_tutor,1,1.0,1547,True,token_jaccard_single_linkage
0.9,alusinebarrie/your-ai-teaching-assistant,unique:alusinebarrie/your-ai-teaching-assistant,1,1.0,116,True,token_jaccard_single_linkage
0.9,amalrajmp/StudyAssistant,unique:amalrajmp/StudyAssistant,1,1.0,188,True,token_jaccard_single_linkage
0.9,aman7935/Quiz_generator,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,245,True,token_jaccard_single_linkage
0.9,educationAI/education-ai-study-assistant,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,245,True,token_jaccard_single_linkage
0.9,ekerin/german-tutor-chatbot,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,245,True,token_jaccard_single_linkage
0.9,Mehak0711/AI_TUTOR,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,241,True,token_jaccard_single_linkage
0.9,naveensngc/AI-Tutor,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,241,True,token_jaccard_single_linkage
0.9,ramashandoubeh/Education-chatbot,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,245,True,token_jaccard_single_linkage
0.9,roshandakhore2003/nuron-teaching-assistant,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,241,True,token_jaccard_single_linkage
0.9,Saravana-Saro14/Educational-chatbot,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,245,True,token_jaccard_single_linkage
0.9,Sree1216/AI_tutor,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,241,True,token_jaccard_single_linkage
0.9,tejuu23/ai-tutor,4fdce22e6628ea43361cfb11301e2f0f8921a8915b75de8e87cf1cd7627cd877,10,0.1,241,True,token_jaccard_single_linkage
0.9,AneelaFatima/AI_Friendly_Study_Tutor,unique:AneelaFatima/AI_Friendly_Study_Tutor,1,1.0,1319,True,token_jaccard_single_linkage
0.9,anir-1995/AI_Quiz_Generator,unique:anir-1995/AI_Quiz_Generator,1,1.0,1640,True,token_jaccard_single_linkage
0.9,AnishaG0201/maths_quiz_generator,unique:AnishaG0201/maths_quiz_generator,1,1.0,415,True,token_jaccard_single_linkage
0.9,ankittumu/Ace-Study-Assistant,unique:ankittumu/Ace-Study-Assistant,1,1.0,1002,True,token_jaccard_single_linkage
0.9,Anmol2006/AI_Study_Assistant,unique:Anmol2006/AI_Study_Assistant,1,1.0,179,True,token_jaccard_single_linkage
0.9,antedotee/teachingAssistant,unique:antedotee/teachingAssistant,1,1.0,1448,True,token_jaccard_single_linkage
0.9,Anupam251272/Education-Chatbot-Anupam,1238f8c2b8b96354fda0515255060d8f27766afca70c73dec2be62b3a0d9c8fd,2,0.5,545,True,token_jaccard_single_linkage
0.9,pratikshahp/Education-Chatbot-Guardrail,1238f8c2b8b96354fda0515255060d8f27766afca70c73dec2be62b3a0d9c8fd,2,0.5,545,True,token_jaccard_single_linkage
0.9,Archimagos/ai_tutor,unique:Archimagos/ai_tutor,1,1.0,129,True,token_jaccard_single_linkage
0.9,Archimagos/ai_tutor_3.2,unique:Archimagos/ai_tutor_3.2,1,1.0,387,True,token_jaccard_single_linkage
0.9,arjunjuneja/socratic-tutor,unique:arjunjuneja/socratic-tutor,1,1.0,2925,True,token_jaccard_single_linkage
0.9,arjunnnnn0720/StudyAssistant,unique:arjunnnnn0720/StudyAssistant,1,1.0,180,True,token_jaccard_single_linkage
0.9,arkiitkgp/AITutor,unique:arkiitkgp/AITutor,1,1.0,291,True,token_jaccard_single_linkage
0.9,Arko3910/Study_Assistant,unique:Arko3910/Study_Assistant,1,1.0,737,True,token_jaccard_single_linkage
0.9,Armour-12/Quiz-generator-t5base,unique:Armour-12/Quiz-generator-t5base,1,1.0,196,True,token_jaccard_single_linkage
0.9,Armour-12/Quiz_Generator,d8869e670584e20eca1864c588346c561c5182b11ea921e5d3393a1b2a3c6ef8,2,0.5,534,True,token_jaccard_single_linkage
0.9,mohammednouman/CB-Quiz-Generator,d8869e670584e20eca1864c588346c561c5182b11ea921e5d3393a1b2a3c6ef8,2,0.5,534,True,token_jaccard_single_linkage
0.9,ARNABMAJI1234/interactive-study-assistant-demo,unique:ARNABMAJI1234/interactive-study-assistant-demo,1,1.0,198,True,token_jaccard_single_linkage
0.9,arsalan16/Quiz-Generator-App,unique:arsalan16/Quiz-Generator-App,1,1.0,351,True,token_jaccard_single_linkage
0.9,Artykun/Ai-Quiz-Generator,unique:Artykun/Ai-Quiz-Generator,1,1.0,1204,True,token_jaccard_single_linkage
0.9,arumugam-rockstar/Myfirst-AITutor,unique:arumugam-rockstar/Myfirst-AITutor,1,1.0,201,True,token_jaccard_single_linkage
0.9,asad9641/AI-Study-Assistant-Ragbase,unique:asad9641/AI-Study-Assistant-Ragbase,1,1.0,1564,True,token_jaccard_single_linkage
0.9,Ashwand5/AI_Educational_Assistant,unique:Ashwand5/AI_Educational_Assistant,1,1.0,1335,True,token_jaccard_single_linkage
0.9,Asif1karim/Study_Assistant,unique:Asif1karim/Study_Assistant,1,1.0,2821,True,token_jaccard_single_linkage
0.9,aviatrix/Ai_Powered_Study_Assistant,unique:aviatrix/Ai_Powered_Study_Assistant,1,1.0,190,True,token_jaccard_single_linkage
0.9,Axiosingular/ai-tutor,unique:Axiosingular/ai-tutor,1,1.0,297,True,token_jaccard_single_linkage
0.9,ay3shaa/ai-study-assistant,unique:ay3shaa/ai-study-assistant,1,1.0,956,True,token_jaccard_single_linkage
0.9,AyeshaMasood/quiz-generator,unique:AyeshaMasood/quiz-generator,1,1.0,718,True,token_jaccard_single_linkage
0.9,ayudellastuti/rag-quiz-generator,unique:ayudellastuti/rag-quiz-generator,1,1.0,4295,True,token_jaccard_single_linkage
0.9,ayushsainime/socratic_maths_tutor.ai,unique:ayushsainime/socratic_maths_tutor.ai,1,1.0,861,True,token_jaccard_single_linkage
0.9,BadaPoojitha/StudyAssistant,unique:BadaPoojitha/StudyAssistant,1,1.0,176,True,token_jaccard_single_linkage
0.9,Bahauddin01/language-tutor-ai,unique:Bahauddin01/language-tutor-ai,1,1.0,432,True,token_jaccard_single_linkage
0.9,Belliar666/english-tutor-chatbot,unique:Belliar666/english-tutor-chatbot,1,1.0,617,True,token_jaccard_single_linkage
0.9,Bhargavi-31/Ai_tutor,7e79e22eb68ab4d2ff10b5bc46eaf5e64473a2749b499dce8d182efedb47ca37,3,0.3333333333333333,152,True,token_jaccard_single_linkage
0.9,Karishma-19/AI-Tutor,7e79e22eb68ab4d2ff10b5bc46eaf5e64473a2749b499dce8d182efedb47ca37,3,0.3333333333333333,152,True,token_jaccard_single_linkage
0.9,mashetti-17varshitha/AI_tutor,7e79e22eb68ab4d2ff10b5bc46eaf5e64473a2749b499dce8d182efedb47ca37,3,0.3333333333333333,152,True,token_jaccard_single_linkage
0.9,bhaskarreddy2006/my-study-assistant,unique:bhaskarreddy2006/my-study-assistant,1,1.0,182,True,token_jaccard_single_linkage
0.9,Bhuvana908/StudyAssistant,unique:Bhuvana908/StudyAssistant,1,1.0,179,True,token_jaccard_single_linkage
0.9,bielik-chatbot-devteam/english_tutor_bielik_ai,unique:bielik-chatbot-devteam/english_tutor_bielik_ai,1,1.0,1860,True,token_jaccard_single_linkage
0.9,bimboawo2026/AI-Tutor,unique:bimboawo2026/AI-Tutor,1,1.0,156,True,token_jaccard_single_linkage
0.9,bobo0000/PDF-Quiz-Generator,unique:bobo0000/PDF-Quiz-Generator,1,1.0,2715,True,token_jaccard_single_linkage
0.9,Boyston/reachy_mini_language_tutor,e71c55be1775e3e30c953dab266de56fe59553c11e7021dfc5c36551ae088564,2,0.5,8169,True,token_jaccard_single_linkage
0.9,mattdotvaughn/reachy_mini_language_tutor,e71c55be1775e3e30c953dab266de56fe59553c11e7021dfc5c36551ae088564,2,0.5,8169,True,token_jaccard_single_linkage
0.9,brcew/ai-engineering-tutor,unique:brcew/ai-engineering-tutor,1,1.0,3652,True,token_jaccard_single_linkage
0.9,BRH-Burhanudin/kimia-ai-tutor,unique:BRH-Burhanudin/kimia-ai-tutor,1,1.0,4352,True,token_jaccard_single_linkage
0.9,Brisha124/AI_TUTOR,unique:Brisha124/AI_TUTOR,1,1.0,146,True,token_jaccard_single_linkage
0.9,build-small-hackathon/tutordesk-ai,unique:build-small-hackathon/tutordesk-ai,1,1.0,1443,True,token_jaccard_single_linkage
0.9,BUNNY95R/AI_study_assistant,unique:BUNNY95R/AI_study_assistant,1,1.0,207,True,token_jaccard_single_linkage
0.9,chandanareddy1234/AITutor,548aeb58a4e0a1451b71a81e64269fdc8a6b98c159d5e4e8b0d887594555702a,6,0.16666666666666666,164,True,token_jaccard_single_linkage
0.9,mounikathatikonda/AI_TUTOR,548aeb58a4e0a1451b71a81e64269fdc8a6b98c159d5e4e8b0d887594555702a,6,0.16666666666666666,157,True,token_jaccard_single_linkage
0.9,santhoshi-123/AITUTOR,548aeb58a4e0a1451b71a81e64269fdc8a6b98c159d5e4e8b0d887594555702a,6,0.16666666666666666,164,True,token_jaccard_single_linkage
0.9,Sirichandanasamala/AI_TUTOR,548aeb58a4e0a1451b71a81e64269fdc8a6b98c159d5e4e8b0d887594555702a,6,0.16666666666666666,164,True,token_jaccard_single_linkage
0.9,Sri921980/Ai_Tutor,548aeb58a4e0a1451b71a81e64269fdc8a6b98c159d5e4e8b0d887594555702a,6,0.16666666666666666,157,True,token_jaccard_single_linkage
0.9,sudeepthitellapally/AITutor,548aeb58a4e0a1451b71a81e64269fdc8a6b98c159d5e4e8b0d887594555702a,6,0.16666666666666666,164,True,token_jaccard_single_linkage
0.9,ChandiniSiri/AI_TUTOR,unique:ChandiniSiri/AI_TUTOR,1,1.0,160,True,token_jaccard_single_linkage
0.9,chandrakireeti/StudyAssistant,fc1e5d9fcd6b049fb5daa1ec7532cbf1913b39b3fd64a98ad00b36870051ce4c,3,0.3333333333333333,175,True,token_jaccard_single_linkage
0.9,pranaymachi/StudyAssistant,fc1e5d9fcd6b049fb5daa1ec7532cbf1913b39b3fd64a98ad00b36870051ce4c,3,0.3333333333333333,175,True,token_jaccard_single_linkage
0.9,Rajeev0102/StudyAssistant,fc1e5d9fcd6b049fb5daa1ec7532cbf1913b39b3fd64a98ad00b36870051ce4c,3,0.3333333333333333,175,True,token_jaccard_single_linkage
0.9,chapeljj/PISA-Teaching-Assistant-Chatbot,unique:chapeljj/PISA-Teaching-Assistant-Chatbot,1,1.0,3308,True,token_jaccard_single_linkage
0.9,Charan-27-10/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,Harika06/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,NIKHITHA913/aitutor,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,nruhh/Ai_tutor,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,poojithathalla/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,provokingdiaries/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,samakanishkareddy/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,SambaReshma/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,sanakousar/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,sandariyogitha/AI_TUTOR,88bf284794248c53b705355c26d1677cbde0ce0cfda7e5f179a344c86d77eada,10,0.1,156,True,token_jaccard_single_linkage
0.9,cheriftassii/my-ai-tutor,unique:cheriftassii/my-ai-tutor,1,1.0,284,True,token_jaccard_single_linkage
0.9,Chidvilash3/socratic-tutor,unique:Chidvilash3/socratic-tutor,1,1.0,282,True,token_jaccard_single_linkage
0.9,chsubhasis/AI_Tutor,unique:chsubhasis/AI_Tutor,1,1.0,300,True,token_jaccard_single_linkage
0.9,clugg25/cluggos-ai-quiz-generator,unique:clugg25/cluggos-ai-quiz-generator,1,1.0,545,True,token_jaccard_single_linkage
0.9,CodeDiva42/study-assistant,e5c9120d28c1f374201ae06e67e93c69a75a6538e85106da0c2ccb5aa0a487da,2,0.5,1257,True,token_jaccard_single_linkage
0.9,RayaRam11/Study-assistant,e5c9120d28c1f374201ae06e67e93c69a75a6538e85106da0c2ccb5aa0a487da,2,0.5,1257,True,token_jaccard_single_linkage
0.9,codewithchaitanya15/StudyAssistant,unique:codewithchaitanya15/StudyAssistant,1,1.0,179,True,token_jaccard_single_linkage
0.9,cosmoEagle/DSA-Teaching-Assistant,unique:cosmoEagle/DSA-Teaching-Assistant,1,1.0,2279,True,token_jaccard_single_linkage
0.9,crystallizedcrust/quiz-generator,unique:crystallizedcrust/quiz-generator,1,1.0,585,True,token_jaccard_single_linkage
0.9,CT-AITUTOR/AITUTOR,unique:CT-AITUTOR/AITUTOR,1,1.0,451,True,token_jaccard_single_linkage
0.9,curalearning/lesson_plan_generator,unique:curalearning/lesson_plan_generator,1,1.0,1411,True,token_jaccard_single_linkage
0.9,Cyfer-ap/AI-Coding-Tutor,unique:Cyfer-ap/AI-Coding-Tutor,1,1.0,1025,True,token_jaccard_single_linkage
0.9,danielspba/Chatbot-Tutor-IA,unique:danielspba/Chatbot-Tutor-IA,1,1.0,407,True,token_jaccard_single_linkage
0.9,danielspba/Chatbot_prof_tutor,unique:danielspba/Chatbot_prof_tutor,1,1.0,272,True,token_jaccard_single_linkage
0.9,Danny2311/Quiz-Generator,unique:Danny2311/Quiz-Generator,1,1.0,379,True,token_jaccard_single_linkage
0.9,danrdoran/ai_tutor_flan_base,unique:danrdoran/ai_tutor_flan_base,1,1.0,133,True,token_jaccard_single_linkage
0.9,danrdoran/ai_tutor_flan_t5_large,unique:danrdoran/ai_tutor_flan_t5_large,1,1.0,165,True,token_jaccard_single_linkage
0.9,danrdoran/ai_tutor_gpt_neox,unique:danrdoran/ai_tutor_gpt_neox,1,1.0,91,True,token_jaccard_single_linkage
0.9,danrdoran/ai_tutor_llama,unique:danrdoran/ai_tutor_llama,1,1.0,101,True,token_jaccard_single_linkage
0.9,danrdoran/ai_tutor_v2,unique:danrdoran/ai_tutor_v2,1,1.0,125,True,token_jaccard_single_linkage
0.9,DataRebels/chatbot_language_tutor,unique:DataRebels/chatbot_language_tutor,1,1.0,772,True,token_jaccard_single_linkage
0.9,DataWizard9742/LessonPlanGenerator,unique:DataWizard9742/LessonPlanGenerator,1,1.0,286,True,token_jaccard_single_linkage
0.9,david280010195/Teaching_Assistant_AI,a6244030eb0731a8bcb108c69d25bdef7238412278d133a120f761ef4f128116,2,0.5,1310,True,token_jaccard_single_linkage
0.9,Rishabh12j/Teaching_Assistant_AI,a6244030eb0731a8bcb108c69d25bdef7238412278d133a120f761ef4f128116,2,0.5,1306,True,token_jaccard_single_linkage
0.9,deepang1902/quiz-generator-api,unique:deepang1902/quiz-generator-api,1,1.0,266,True,token_jaccard_single_linkage
0.9,DeepLearningAI/quiz-generator-v3,unique:DeepLearningAI/quiz-generator-v3,1,1.0,2144,True,token_jaccard_single_linkage
0.9,deepthi8518/StudyAssistantApp,unique:deepthi8518/StudyAssistantApp,1,1.0,200,True,token_jaccard_single_linkage
0.9,deneve07/pharma-quiz-generator,unique:deneve07/pharma-quiz-generator,1,1.0,4694,True,token_jaccard_single_linkage
0.9,dhanushshenoyh/study_assistant,unique:dhanushshenoyh/study_assistant,1,1.0,203,True,token_jaccard_single_linkage
0.9,DheerajKausik/RAG_BASED_AI_TEACHING_ASSISTANT,unique:DheerajKausik/RAG_BASED_AI_TEACHING_ASSISTANT,1,1.0,579,True,token_jaccard_single_linkage
0.9,dhivakar/my-study-assistant,unique:dhivakar/my-study-assistant,1,1.0,56,True,token_jaccard_single_linkage
0.9,Diid12rt/AITUTOR,unique:Diid12rt/AITUTOR,1,1.0,668,True,token_jaccard_single_linkage
0.9,dikshita0503/pdf-to-quiz-generator,unique:dikshita0503/pdf-to-quiz-generator,1,1.0,1166,True,token_jaccard_single_linkage
0.9,dineshstark7/StudyAssistant,unique:dineshstark7/StudyAssistant,1,1.0,397,True,token_jaccard_single_linkage
0.9,DipakBundheliya/flask_ai_tutor,unique:DipakBundheliya/flask_ai_tutor,1,1.0,587,True,token_jaccard_single_linkage
0.9,djaber15/ai_tutor,unique:djaber15/ai_tutor,1,1.0,3432,True,token_jaccard_single_linkage
0.9,DoctorHolly/BIO_Tutor_Chatbot,unique:DoctorHolly/BIO_Tutor_Chatbot,1,1.0,315,True,token_jaccard_single_linkage
0.9,doudoug1/educational-chatbot,unique:doudoug1/educational-chatbot,1,1.0,578,True,token_jaccard_single_linkage
0.9,DroolingPanda/teachingAssistant,unique:DroolingPanda/teachingAssistant,1,1.0,942,True,token_jaccard_single_linkage
0.9,echarif/education_chatbot,unique:echarif/education_chatbot,1,1.0,1855,True,token_jaccard_single_linkage
0.9,Ehtisham-84/Study-Assistant,unique:Ehtisham-84/Study-Assistant,1,1.0,1071,True,token_jaccard_single_linkage
0.9,ekantabanik/Tutor_Ai,unique:ekantabanik/Tutor_Ai,1,1.0,1442,True,token_jaccard_single_linkage
0.9,ekerin/german-tutor-chatbot-v2,unique:ekerin/german-tutor-chatbot-v2,1,1.0,853,True,token_jaccard_single_linkage
0.9,elsi29/Quiz-Generator-NLP,unique:elsi29/Quiz-Generator-NLP,1,1.0,1093,True,token_jaccard_single_linkage
0.9,elsi29/Quiz-Generator-TextPy,unique:elsi29/Quiz-Generator-TextPy,1,1.0,1314,True,token_jaccard_single_linkage
0.9,emanramadan/Tutor_Chatbot,f0335b245dcc2d11836efa5780a63c5ea853c26031c68353f6dfc598f778d893,2,0.5,391,True,token_jaccard_single_linkage
0.9,emanramadan/Tutor_Chatbot_,f0335b245dcc2d11836efa5780a63c5ea853c26031c68353f6dfc598f778d893,2,0.5,396,True,token_jaccard_single_linkage
0.9,emashahzad/StudyAssistant,b0efeaab801fcf2ab387fa274a027ddda41e3f6ad3581f66f4209f09d32652bc,2,0.5,949,True,token_jaccard_single_linkage
0.9,nishayaseen001/StudyAssistant,b0efeaab801fcf2ab387fa274a027ddda41e3f6ad3581f66f4209f09d32652bc,2,0.5,949,True,token_jaccard_single_linkage
0.9,engrsalman/Educational-AI-Chatbot,unique:engrsalman/Educational-AI-Chatbot,1,1.0,301,True,token_jaccard_single_linkage
0.9,eoinmcg/ai_tutor,198a465e173c0cc7f6a539762d86efacedc7ed10f1bffa498ae1b1a4953bfd40,2,0.5,589,True,token_jaccard_single_linkage
0.9,marty331/AI_Tutor,198a465e173c0cc7f6a539762d86efacedc7ed10f1bffa498ae1b1a4953bfd40,2,0.5,585,True,token_jaccard_single_linkage
0.9,fabeha-raheel/ai_study_assistant,unique:fabeha-raheel/ai_study_assistant,1,1.0,890,True,token_jaccard_single_linkage
0.9,fahadsiddiqui337/AI-education-chatbot,unique:fahadsiddiqui337/AI-education-chatbot,1,1.0,137,True,token_jaccard_single_linkage
0.9,Faiz3399/Ai-tutor-assistant,unique:Faiz3399/Ai-tutor-assistant,1,1.0,364,True,token_jaccard_single_linkage
0.9,Fatma033/Educational-Chatbot,unique:Fatma033/Educational-Chatbot,1,1.0,538,True,token_jaccard_single_linkage
0.9,fatymah12/AI_Quiz_Generator,unique:fatymah12/AI_Quiz_Generator,1,1.0,465,True,token_jaccard_single_linkage
0.9,Felrose/trisem-lesson-plan-generator,e63b29abec6c74a39b549184dd77e89325233c626d12241fc323a3ef9b7fdec4,2,0.5,1331,True,token_jaccard_single_linkage
0.9,Felrose/trisem-lesson-plan-generator-ENGLISH-LINK2,e63b29abec6c74a39b549184dd77e89325233c626d12241fc323a3ef9b7fdec4,2,0.5,1331,True,token_jaccard_single_linkage
0.9,firobeid/AI_Tutor,unique:firobeid/AI_Tutor,1,1.0,0,False,insufficient_source_shingles
0.9,fizailyas783/smart-study-assistant,unique:fizailyas783/smart-study-assistant,1,1.0,812,True,token_jaccard_single_linkage
0.9,flexfitfury9/ai-educational-platform,unique:flexfitfury9/ai-educational-platform,1,1.0,5006,True,token_jaccard_single_linkage
0.9,flexfitfury9/Ai_educational_platform,unique:flexfitfury9/Ai_educational_platform,1,1.0,1672,True,token_jaccard_single_linkage
0.9,gaurav9821/AI-language-Tutor,unique:gaurav9821/AI-language-Tutor,1,1.0,95,True,token_jaccard_single_linkage
0.9,geekaijosh/Agent_AI_Tutor,unique:geekaijosh/Agent_AI_Tutor,1,1.0,781,True,token_jaccard_single_linkage
0.9,Gimgaru/finalproject_aitutor,unique:Gimgaru/finalproject_aitutor,1,1.0,1393,True,token_jaccard_single_linkage
0.9,gneya/educational_chatbot,unique:gneya/educational_chatbot,1,1.0,688,True,token_jaccard_single_linkage
0.9,gobikrishna87/TechBytz-AI-Tutor,unique:gobikrishna87/TechBytz-AI-Tutor,1,1.0,151,True,token_jaccard_single_linkage
0.9,GoIpKrIsHnA/studyAssistantAI,unique:GoIpKrIsHnA/studyAssistantAI,1,1.0,169,True,token_jaccard_single_linkage
0.9,google/rad_learning_companion,unique:google/rad_learning_companion,1,1.0,2968,True,token_jaccard_single_linkage
0.9,gouravbathla/Language_Tutor,unique:gouravbathla/Language_Tutor,1,1.0,1605,True,token_jaccard_single_linkage
0.9,gr3g0r-i/quiz-generator,unique:gr3g0r-i/quiz-generator,1,1.0,153,True,token_jaccard_single_linkage
0.9,guddolla/ai.tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.9,guddolla/AI_TUTOR,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.9,Jangasathwika/ai.tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.9,phanisrigandla/AI_Tutor,42e721b2773dfbb79a9d23b8be61569787e53eff16bce9d7f486497b8f5d1a91,4,0.25,485,True,token_jaccard_single_linkage
0.9,Gungz/quiz-generator-baidu-ernie,unique:Gungz/quiz-generator-baidu-ernie,1,1.0,1078,True,token_jaccard_single_linkage
0.9,habiba-elshrkawy/quiz-generator,unique:habiba-elshrkawy/quiz-generator,1,1.0,2903,True,token_jaccard_single_linkage
0.9,hackmisty123/hack-misty-ai-tutor,unique:hackmisty123/hack-misty-ai-tutor,1,1.0,10463,True,token_jaccard_single_linkage
